"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
507.649474436105,4.75181952086987,0.234399786615387,1.51395754137145e-91,1.29530046745735e-89,"FBgn0038420","CG10311","up_regulated"
572.463985706283,3.55859824027515,0.17590110036895,1.80387099090561e-91,1.53165045955077e-89,"FBgn0033654","Sobp","up_regulated"
617.409921784945,5.52325007903569,0.273513078555294,5.48357742325619e-91,4.62104780149288e-89,"FBgn0033679","CG8888","up_regulated"
697.595817390418,4.23500208966986,0.211557446641647,1.71821478569048e-90,1.41601112632492e-88,"FBgn0051547","NKCC","up_regulated"
998.414508972232,5.27798444109016,0.262997023307228,2.03336463251019e-89,1.66350005847987e-87,"FBgn0051997","CG31997","up_regulated"
841.772751003351,4.17618484293568,0.209751107706096,6.88547915104544e-89,5.59220654528386e-87,"FBgn0026721","fat-spondin","up_regulated"
438.839520239384,4.90305621500105,0.248576249615013,6.40449448113441e-88,5.1641420247881e-86,"FBgn0053494","CG33494","up_regulated"
350.570929778256,6.1507126074134,0.31074796298135,9.2644362374104e-88,7.41684295349256e-86,"FBgn0030887","CG6867","up_regulated"
1736.60442352147,3.28090106217129,0.1661731512068,1.45156495791761e-87,1.15383971974047e-85,"FBgn0027596","Kank","up_regulated"
2395.94361563971,4.03604064085434,0.205391381023588,2.25482422268358e-86,1.7672776145341e-84,"FBgn0010482","l(2)01289","up_regulated"
981.214088236469,4.61498413489219,0.234897166557484,4.68495557043488e-86,3.64645708565515e-84,"FBgn0031869","CG18304","up_regulated"
7026.11726304283,5.05168338695861,0.258025869184307,1.0767308655059e-85,8.32275830385528e-84,"FBgn0000046","Act87E","up_regulated"
1496.44450905261,3.05589331753308,0.156296420536118,1.38735787063414e-85,1.06287967831987e-83,"FBgn0036121","CG6310","up_regulated"
465.037751001097,5.725546616092,0.291148364119704,1.39403383933816e-85,1.06287967831987e-83,"FBgn0023525","CG3191","up_regulated"
362.652517654994,4.12590772104071,0.211451582819472,1.75397372397702e-85,1.32827956069827e-83,"FBgn0035656","CG10479","up_regulated"
8356.46525838406,3.32689804640781,0.171121937259494,6.92709943221976e-85,5.1759286957546e-83,"FBgn0033875","CG6357","up_regulated"
2302.60510841636,2.66536704835374,0.137199835677387,2.18251262253266e-84,1.61997360750636e-82,"FBgn0010225","Gel","up_regulated"
745.890457360165,4.06464416352169,0.209887878916406,2.84750969857248e-84,2.09966373036845e-82,"FBgn0030828","CG5162","up_regulated"
626.236710951367,3.6142861257236,0.186938439066915,6.30258806194444e-84,4.6169547057695e-82,"FBgn0086450","su(r)","up_regulated"
1354.98321791662,4.5052766694469,0.233276027553941,8.48211239461326e-84,6.17321530641723e-82,"FBgn0259736","CG42390","up_regulated"
506.267404473202,5.4423060646008,0.282975519046523,4.86411162117689e-83,3.42873981447488e-81,"FBgn0032774","CG17549","up_regulated"
2374.37466459113,3.41664539440782,0.177693977362404,7.18841746862134e-83,5.03548643676925e-81,"FBgn0052687","CG32687","up_regulated"
420.090608003716,6.15917988278381,0.321049912457268,5.86844893102838e-82,4.08531525583641e-80,"FBgn0037433","CG17919","up_regulated"
258.62943518441,5.00184719564307,0.262521182815751,5.97855645009162e-81,4.13627535139672e-79,"FBgn0036993","CG5910","up_regulated"
548.818170483616,7.01817626731138,0.367661988500189,1.22707731103243e-80,8.33520151639481e-79,"FBgn0031261","nAChRbeta3","up_regulated"
